"","siren_nic","code_attraction_centre","code_commune_geo","name_commune_src_attr","name_attraction_centre","category_attraction_centre","code_region","name_region","code_department","code_commune_geo.y","name_commune","population_commune","latitude","longitude","siren.x","nic.x","siret","date_creation","year_workforce_record_update","date_latest_update","headquarter","date_creation_legal_unit","category","legal_shop_name","acronym_shop","popular_name_1","popular_name_2","popular_name_3","owner_gender","owner_lastname","owner_lastname_chosen","owner_firstname_1","owner_firstname_2","owner_firstname_3","owner_firstname_4","owner_firstname_used","owner_pseudonym","apen_code","rna_registration_code","social_category","workforce_category","year_workforce_survey","nic_centralized","date_sirene_last_update","category_business","year_category_survey","shop_address_complement_1","name_commune_src_etab","shop_address_complement_2","franchise_1","franchise_2","franchise_3","shop_name_public","shop_address_1","shop_address_2","population_attr_centre","siren.y","nic.y","franchise","carte_blanche","itelis","kalixia","sante_clair","seveane","promotion","audio_service","image date","website"
"238","52252885012","629","55181","Étain","Étain",11,"44","Grand Est","55","181","Étain",3650,49.2168123871,5.6370016095,522528850,12,5.22529e+13,"01-05-2010",NA,2019-06-24 13:26:38,TRUE,"01-05-2010",5499,"PEJR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"NN",NA,12,2019-06-24 13:26:38,"PME",2019,NA,"ETAIN",NA,"CENTRAL OPTIQUE",NA,NA,NA,"5 PL DES FUSILLES 55400","  ",4966,"522528850","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","52256175218","578","56034","Carnac","Carnac",11,"53","Bretagne","56","034","Carnac",4374,47.608433163,-3.06973611145,522561752,18,5.22562e+13,"06-05-2010",2019,2021-10-27 08:30:04,TRUE,"06-05-2010",5499,"CARNAC VISION",NA,"CARNAC VISION PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,18,2021-10-27 08:30:04,"PME",2019,NA,"CARNAC",NA,NA,NA,NA,NA,"1 RUE DES TUMULUS 56340","  ",6582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","52508065125","583","32208","Lectoure","Lectoure",11,"76","Occitanie","32","208","Lectoure",4027,43.9405030561,0.650762392132,525080651,25,5.25081e+13,"01-07-2021",NA,2021-07-27 04:19:57,FALSE,"13-09-2010",5710,"OPTIQUE DE LA TENAREZE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,17,2021-10-27 08:33:19,"PME",2019,NA,"LECTOURE",NA,NA,NA,NA,NA,"96 RUE TIOLE 32700","  ",6681,"525080651","25",NA,0,0,0,0,0,NA,0,2021-10-01,"https://lalunetterie-lectoure.fr/"
"241","52538787431","577","27065","Beuzeville","Beuzeville",11,"28","Normandie","27","065","Beuzeville",4667,49.3380079083,0.342706713598,525387874,31,5.25388e+13,"30-11-2021",NA,2022-01-31 10:19:01,TRUE,"17-09-2010",5710,"BILLOTTE OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N",NA,NA,31,2022-01-31 10:19:01,"PME",2019,NA,"BEUZEVILLE",NA,NA,NA,NA,"OPTIQUE VOLOIR","9 RUE DE VERDUN 27210","  ",6488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","52787695712","646","67324","Niederbronn-les-Bains","Niederbronn-les-Bains",11,"44","Grand Est","67","324","Niederbronn-les-Bains",4488,48.9638157112,7.63986093383,527876957,12,5.27877e+13,"30-08-2010",2019,2021-10-27 08:34:14,TRUE,"30-08-2010",5499,"OPTIQUE DES THERMES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"3",2019,12,2021-10-27 08:34:14,"PME",2019,NA,"NIEDERBRONN-LES-BAINS",NA,NA,NA,NA,NA,"5 RUE DU GENERAL DE GAULLE 67110","  ",4488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","52787695720","646","67324","Niederbronn-les-Bains","Niederbronn-les-Bains",11,"44","Grand Est","67","324","Niederbronn-les-Bains",4488,48.9638157112,7.63986093383,527876957,20,5.27877e+13,"01-02-2011",NA,2019-11-14 14:00:53,FALSE,"30-08-2010",5499,"OPTIQUE DES THERMES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"3",2019,12,2021-10-27 08:34:14,"PME",2019,NA,"NIEDERBRONN-LES-BAINS",NA,NA,NA,NA,NA,"4 RUE DU DOCTEUR MUNSCH 67110","  ",4488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","52813731810","646","67324","Niederbronn-les-Bains","Niederbronn-les-Bains",11,"44","Grand Est","67","324","Niederbronn-les-Bains",4488,48.9638157112,7.63986093383,528137318,10,5.28137e+13,"14-10-2010",2019,2021-10-27 08:34:33,TRUE,"14-10-2010",5499,"HISTOIRE DE VOIR - NIEDER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,10,2021-10-27 08:34:33,"PME",2019,NA,"NIEDERBRONN-LES-BAINS",NA,NA,NA,NA,NA,"6 RUE DE LA REPUBLIQUE 67110","  ",4488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","52822351419","576","76101","Blangy-sur-Bresle","Blangy-sur-Bresle",11,"28","Normandie","76","101","Blangy-sur-Bresle",3024,49.9167725576,1.62061411438,528223514,19,5.28224e+13,"09-11-2010",2019,2021-10-27 08:34:40,TRUE,"09-11-2010",5499,"EURL VINCENT MOULY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,19,2021-10-27 08:34:40,"PME",2019,NA,"BLANGY-SUR-BRESLE",NA,NA,NA,NA,NA,"21  GRANDE RUE FRANCOIS MITTERAND 76340","  ",6562,"528223514","19",NA,0,0,0,0,0,NA,1,2022-03-01,"https://www.facebook.com/optiquemouly76/"
"246","52829615521","624","72176","Le Lude","Le Lude",11,"52","Pays de la Loire","72","176","Le Lude",4328,47.6542548485,0.150109969187,528296155,21,5.28296e+13,"01-01-2011",2019,2021-10-27 08:34:44,FALSE,"15-11-2010",5499,"N.T.C OPTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,13,2021-10-27 08:34:44,"PME",2019,"CENTRE COMMERCIAL INTERMARCHE","LE LUDE",NA,"LYNX",NA,NA,NA," AV DE SAUMUR 72800","  ",5122,"528296155","21",NA,0,0,0,0,0,NA,0,2022-02-01,"https://www.lynx-optique.com/opticien/france/sarthe/opticien-le-lude/lelude-72"
"247","52882721521","565","69006","Amplepuis","Amplepuis",11,"84","Auvergne-Rhône-Alpes","69","006","Amplepuis",5097,45.9651984924,4.32676291669,528827215,21,5.28827e+13,"01-01-2011",2019,2021-10-27 08:35:31,FALSE,"08-11-2010",5499,"ALEXANDRE OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,13,2021-10-27 08:35:31,"PME",2019,NA,"AMPLEPUIS",NA,"OPTIC 2000",NA,NA,NA,"21 RUE DE L HOTEL DE VILLE 69550","  ",6998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","52908744723","599","19010","Argentat-sur-Dordogne","Argentat-sur-Dordogne",11,"75","Nouvelle-Aquitaine","19","010","Argentat-sur-Dordogne",3136,45.1011667634,1.93436308377,529087447,23,5.29087e+13,"25-01-2021",NA,2021-03-04 08:45:43,FALSE,"15-12-2010",5499,"OPTIQUE DUFFEAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N",NA,NA,15,2021-03-04 08:45:43,"PME",2019,NA,"ARGENTAT-SUR-DORDOGNE",NA,NA,NA,NA,"OPTIQUE DUFFEAL","21 AV PASTEUR 19400","  ",5967,"529087447","23",NA,0,0,0,0,0,NA,0,2016-07-01,NA
"249","52912420816","520","73204","Le Pont-de-Beauvoisin","Le Pont-de-Beauvoisin",12,"84","Auvergne-Rhône-Alpes","73","204","Le Pont-de-Beauvoisin",2106,45.5356435604,5.68142349925,529124208,16,5.29124e+13,"01-12-2010",2019,2021-10-27 08:35:54,TRUE,"01-12-2010",5710,"OPTIQUE C. MARIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"3",2019,16,2021-10-27 08:35:54,"PME",2019,NA,"LE PONT-DE-BEAUVOISIN",NA,NA,NA,NA,NA,"  LA BARONNIE 73330","  ",8467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","52915255515","669","80615","Ovillers-la-Boisselle","Méaulte",20,"32","Hauts-de-France","80","615","Ovillers-la-Boisselle",452,50.0291342676,2.69870692069,529152555,15,5.29153e+13,"22-12-2010",2019,2021-10-27 08:35:57,TRUE,"22-12-2010",5710,"OPTIQUE MARGOTIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,15,2021-10-27 08:35:57,"PME",2019,NA,"OVILLERS-LA-BOISSELLE",NA,"OPTIQUE MARGOTIN",NA,NA,NA,"18 RUE GEORGES CUVILLIER 80300","  ",3360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","52932219016","510","73215","Valgelon-La Rochette","Valgelon-La Rochette",11,"84","Auvergne-Rhône-Alpes","73","215","Valgelon-La Rochette",4215,45.4592334902,6.11216246274,529322190,16,5.29322e+13,"30-12-2010",2019,2021-10-27 08:36:12,TRUE,"30-12-2010",5499,"OPTIQUE RUAT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,16,2021-10-27 08:36:12,"PME",2019,"IMMEUBLE LES GRANDS MOULINS","VALGELON-LA ROCHETTE",NA,"AIR VISION",NA,NA,NA,"2 RUE DE LA NEUVE 73110","  ",8650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","52932292711","539","36006","Argenton-sur-Creuse","Argenton-sur-Creuse",11,"24","Centre-Val de Loire","36","006","Argenton-sur-Creuse",5140,46.5787862593,1.4926283101,529322927,11,5.29323e+13,"31-12-2010",2019,2021-10-27 08:36:12,TRUE,"31-12-2010",5499,"MARLU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,11,2021-10-27 08:36:13,"PME",2019,NA,"ARGENTON-SUR-CREUSE",NA,"OV",NA,NA,"OPTIQUE VIGNERON","14 RUE GRANDE 36200","  ",7760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","52981576314","543","32227","Manciet","Eauze",20,"76","Occitanie","32","227","Manciet",831,43.8178857934,0.0585536753476,529815763,14,5.29816e+13,"12-02-2011",NA,2019-02-22 04:25:59,TRUE,"12-02-2011",5499,"OPTIQUE CANTARELLI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"NN",NA,14,2020-07-09 10:19:42,"PME",2019,"L'ENCLOS","MANCIET",NA,NA,NA,NA,NA," RTE DEPARTEMENTALE 32370","  ",7621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","53115677619","671","38384","Saint-Étienne-de-Saint-Geoirs","Saint-Étienne-de-Saint-Geoirs",11,"84","Auvergne-Rhône-Alpes","38","384","Saint-Étienne-de-Saint-Geoirs",3269,45.3456023361,5.34838089834,531156776,19,5.31157e+13,"10-03-2011",2019,2021-10-27 08:38:41,TRUE,"10-03-2011",5499,"OPTISEO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,19,2022-02-04 03:36:26,"PME",2019,NA,"SAINT-ETIENNE-DE-SAINT-GEOIRS",NA,"EFFET D'OPTIQUE",NA,NA,"EFFET D'OPTIQUE","34 RUE OCTAVE CHEVAZ 38590","  ",3269,"531156776","19",NA,0,0,0,0,0,NA,1,2013-12-01,"https://effetdoptique-saintetiennedesaintgeoirs.monopticien.com/"
"255","53153897311","629","55181","Étain","Étain",11,"44","Grand Est","55","181","Étain",3650,49.2168123871,5.6370016095,531538973,11,5.31539e+13,"01-04-2011",2019,2021-10-27 08:39:11,TRUE,"01-04-2011",5499,"NEOPTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,11,2021-10-27 08:39:11,"PME",2019,NA,"ETAIN",NA,NA,NA,NA,NA,"6 AV PRUD HOMME HAVETTE 55400","  ",4966,"531538973","11",NA,0,0,0,0,0,NA,0,2021-09-01,NA
"256","53153897329","629","55181","Étain","Étain",11,"44","Grand Est","55","181","Étain",3650,49.2168123871,5.6370016095,531538973,29,5.31539e+13,"24-08-2012",2019,2021-10-27 08:39:11,FALSE,"01-04-2011",5499,"NEOPTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,11,2021-10-27 08:39:11,"PME",2019,NA,"ETAIN",NA,"OPTIQUE STAINOISE",NA,NA,NA,"12 RUE RAYMOND POINCARE 55400","  ",4966,"531538973","29",NA,0,0,0,0,0,NA,0,2021-09-01,"https://optiquestainoise-etain.monopticien.com/"
"257","53170474012","578","56168","Plouharnel","Carnac",20,"53","Bretagne","56","168","Plouharnel",2208,47.5996860072,-3.12263540651,531704740,12,5.31705e+13,"06-04-2011",NA,2015-05-14 09:02:23,TRUE,"06-04-2011",5499,"SARL PLOUHARNEL OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"NN",NA,12,2017-05-20 03:08:55,"PME",2019,"CENTRE COMMERCIAL SUPER U","PLOUHARNEL",NA,NA,NA,NA,NA," RTE D'AURAY 56340","  ",6582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","53186028616","538","56177","Pluvigner","Pluvigner",11,"53","Bretagne","56","177","Pluvigner",7681,47.7824013121,-3.01608916771,531860286,16,5.3186e+13,"20-04-2011",NA,2020-03-11 03:47:14,TRUE,"20-04-2011",5710,"MEMPA OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,16,2021-10-27 08:39:36,"PME",2019,NA,"PLUVIGNER",NA,NA,NA,NA,NA,"  SAINT TREMEUR 56330","  ",7681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","53269028610","543","32119","Eauze","Eauze",11,"76","Occitanie","32","119","Eauze",3992,43.8607370613,0.105730356401,532690286,10,5.3269e+13,"01-06-2011",2019,2021-10-27 08:40:34,TRUE,"01-06-2011",5710,"JP OPTIQUE EAUZE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,10,2021-10-27 08:40:34,"PME",2019,NA,"EAUZE",NA,NA,NA,NA,NA,"34 RUE ROBERT DAURY 32800","  ",7621,"532690286","10","optic 2000",1,1,1,0,1,NA,0,2022-05-01,"https://opticiens.optic2000.com/opticien-eauze-32800-2707"
"260","53271450819","628","30321","Sommières","Sommières",11,"76","Occitanie","30","321","Sommières",4979,43.7756118498,4.08232743857,532714508,19,5.32715e+13,"01-06-2011",2019,2021-10-27 08:40:35,TRUE,"01-06-2011",5499,"FOVEA OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"3",2019,19,2021-10-27 08:40:35,"PME",2019,"ZAC LES GARRIGUES","SOMMIERES",NA,NA,NA,NA,NA," RTE DE SAUSSINES 30250","  ",4979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","53277797612","510","73215","Valgelon-La Rochette","Valgelon-La Rochette",11,"84","Auvergne-Rhône-Alpes","73","215","Valgelon-La Rochette",4215,45.4592334902,6.11216246274,532777976,12,5.32778e+13,"06-06-2011",2019,2022-01-29 03:49:43,TRUE,"06-06-2011",5499,"OPTIQUE DU VAL GELON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,12,2022-01-29 03:49:43,"PME",2019,NA,"VALGELON-LA ROCHETTE",NA,NA,NA,NA,"LUNETTERIE DU VALGELON","10 RUE DE LA REPUBLIQUE 73110","  ",8650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","53350649929","536","40284","Saint-Vincent-de-Tyrosse","Saint-Vincent-de-Tyrosse",11,"75","Nouvelle-Aquitaine","40","284","Saint-Vincent-de-Tyrosse",7826,43.659126452,-1.30038486512,533506499,29,5.33506e+13,"01-11-2020",NA,2021-02-23 15:54:20,TRUE,"01-07-2011",5499,"CENTRE DE VISION HERVE MAZEAUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,29,2021-10-27 08:41:30,"PME",2019,NA,"SAINT-VINCENT-DE-TYROSSE",NA,NA,NA,NA,NA,"1 CHE DE MATTECU 40230","  ",7826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","53405974614","679","62588","Montreuil","Montreuil",11,"32","Hauts-de-France","62","588","Montreuil",2144,50.4655272073,1.77098646216,534059746,14,5.3406e+13,"01-08-2011",2019,2021-10-27 08:42:05,TRUE,"01-08-2011",5710,"MONTR'OEIL OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,14,2021-10-27 08:42:05,"PME",2019,NA,"MONTREUIL",NA,NA,NA,NA,NA,"55 PL GENERAL DE GAULLE 62170","  ",2144,"534059746","14",NA,0,0,0,0,0,NA,1,2019-05-01,NA
"264","53420774116","650","59580","Steenvoorde","Steenvoorde",11,"32","Hauts-de-France","59","580","Steenvoorde",4452,50.8214340622,2.58556642469,534207741,16,5.34208e+13,"10-08-2011",2019,2021-10-27 08:42:14,TRUE,"10-08-2011",5499,"FLANDROPTIQUE",NA,"FLANDROPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,16,2021-10-27 08:42:14,"PME",2019,NA,"STEENVOORDE",NA,NA,NA,NA,NA,"6 RUE DE L EGLISE 59114","  ",4452,"534207741","16",NA,1,0,1,0,1,NA,1,2021-06-01,"https://www.facebook.com/flandroptique/"
"265","53791967223","575","17283","Pons","Pons",11,"75","Nouvelle-Aquitaine","17","283","Pons",4431,45.5770487335,-0.557449237102,537919672,23,5.3792e+13,"01-01-2020",NA,2021-02-23 15:58:46,TRUE,"03-11-2011",5499,"ALEX POUPART",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","NN",NA,23,2020-07-09 10:26:18,"PME",2019,NA,"PONS",NA,NA,NA,NA,NA,"1 RUE EMILE COMBES 17800","  ",6733,"537919672","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","53793202232","487","79174","Melle","Melle",11,"75","Nouvelle-Aquitaine","79","174","Melle",6540,46.2309583731,-0.147888712984,537932022,32,5.37932e+13,"27-05-2016",2019,2021-10-27 08:44:02,FALSE,"17-11-2011",5499,"BALMA OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,16,2021-11-06 13:37:41,"PME",2019,NA,"MELLE",NA,NA,NA,NA,NA,"7 PL DU MARCHE 79500","  ",9770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","53873162116","649","69206","Saint-Georges-de-Reneins","Saint-Georges-de-Reneins",11,"84","Auvergne-Rhône-Alpes","69","206","Saint-Georges-de-Reneins",4468,46.0576323656,4.72069943417,538731621,16,5.38732e+13,"21-12-2011",2019,2021-10-27 08:44:52,TRUE,"21-12-2011",5499,"LUN'OPTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,16,2021-10-27 08:44:52,"PME",2019,NA,"SAINT-GEORGES-DE-RENEINS",NA,NA,NA,NA,NA,"14 PL DE L'EGLISE 69830","  ",4468,"538731621","16",NA,0,0,0,0,0,NA,0,2020-12-01,"https://www.lunoptic-69.fr/"
"268","53974060516","604","76672","Serqueux","Forges-les-Eaux",20,"28","Normandie","76","672","Serqueux",1012,49.627931643,1.54524472331,539740605,16,5.39741e+13,"05-03-2012",2019,2021-10-27 08:45:57,TRUE,"05-03-2012",5499,"L'ATELIER OPTICIENS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,16,2021-10-27 08:45:57,"PME",2019,NA,"SERQUEUX",NA,"L'ATELIER OPTICIENS",NA,NA,"L'ATELIER OPTICIENS"," RTE DE NEUFCHATEL 76440","  ",5920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","54365012148","480","27016","Les Andelys","Les Andelys",11,"28","Normandie","27","016","Les Andelys",8199,49.2459086784,1.42805086604,543650121,48,5.4365e+13,"01-01-1900",2019,2021-10-27 08:46:29,TRUE,"01-01-1954",5710,"CHEVALLIER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"2",2019,48,2021-10-27 08:46:29,"PME",2019,NA,"LES ANDELYS",NA,NA,NA,NA,NA,"1 RUE PIERRE CORNEILLE 27700","  ",9729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","58285041869","492","83119","Saint-Tropez","Saint-Tropez",11,"93","Provence-Alpes-Côte d'Azur","83","119","Saint-Tropez",4439,43.262314383,6.66343039908,582850418,69,5.8285e+13,"01-01-1900",2019,2021-10-27 08:47:14,FALSE,"01-01-1958",5599,"OPTIQUE RIVIERRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","2",2019,10,2021-10-27 08:47:14,"PME",2019,NA,"SAINT-TROPEZ",NA,NA,NA,NA,NA,"18 RUE GEN ALLARD 83990","  ",9178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","63362015812","520","38315","Le Pont-de-Beauvoisin","Le Pont-de-Beauvoisin",11,"84","Auvergne-Rhône-Alpes","38","315","Le Pont-de-Beauvoisin",3771,45.5318785509,5.66166638514,633620158,12,6.3362e+13,"01-01-1900",2019,2021-10-27 08:47:39,TRUE,"01-01-1963",5710,"SDOL",NA,"VISUAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","11",2019,12,2021-12-17 11:16:05,"PME",2019,NA,"LE PONT-DE-BEAUVOISIN",NA,"GRAND OPTICAL",NA,NA,"OPTIQUE A. ESCOFFIER","25 RUE ALEXANDRE DUMAS 38480","  ",8467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","74981056021","569","41149","Montoire-sur-le-Loir","Montoire-sur-le-Loir",11,"24","Centre-Val de Loire","41","149","Montoire-sur-le-Loir",3978,47.7650269644,0.854948191169,749810560,21,7.49811e+13,"24-02-2012",2019,2021-10-27 08:48:43,TRUE,"22-02-2012",5499,"BHM OPTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,21,2021-10-27 08:48:43,"PME",2019,NA,"MONTOIRE-SUR-LE-LOIR",NA,"OPTIC 2000 ; OPTIQUE L'IRIS BLEU",NA,NA,NA,"31 PL CLEMENCEAU 41800","  ",6938,"749810560","21","optic 2000",1,0,1,1,1,NA,0,2022-02-01,"https://opticiens.optic2000.com/opticien-montoire-sur-le-loir-41800-2833"
"273","75011769917","583","32208","Lectoure","Lectoure",11,"76","Occitanie","32","208","Lectoure",4027,43.9405030561,0.650762392132,750117699,17,7.50118e+13,"07-03-2012",NA,2019-03-23 03:59:11,TRUE,"07-03-2012",5499,"GW OPTIQUE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"NN",NA,17,2020-07-09 10:29:08,"PME",2019,NA,"LECTOURE",NA,NA,NA,NA,NA,"50 RUE TIOLE 32700","  ",6681,"750117699","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","75122100313","654","32256","Mirande","Mirande",11,"76","Occitanie","32","256","Mirande",3794,43.5186713962,0.410792361049,751221003,13,7.51221e+13,"18-04-2012",2019,2021-10-27 08:50:52,TRUE,"18-04-2012",5710,"MIRANDE OPTIQUE ALVT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,NA,"1",2019,13,2021-10-27 08:50:52,"PME",2019,NA,"MIRANDE",NA,"MIRANDE OPTIQUE",NA,NA,NA,"4 PL D'ASTARAC 32300","  ",4489,"751221003","13",NA,0,0,0,0,0,NA,0,2016-06-01,NA
"275","75147847022","550","74191","Morzine","Morzine",11,"84","Auvergne-Rhône-Alpes","74","191","Morzine",2860,46.1732135057,6.74252144427,751478470,22,7.51478e+13,"01-08-2019",2019,2021-10-27 08:51:07,TRUE,"06-04-2012",5499,"LA LUNETTERIE MORZINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,22,2021-10-27 08:51:07,"PME",2019,NA,"MORZINE",NA,NA,NA,NA,NA,"73 RTE DE LA PLAGNE 74110","  ",7536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","75272966522","651","41220","Saint-Laurent-Nouan","Saint-Laurent-Nouan",11,"24","Centre-Val de Loire","41","220","Saint-Laurent-Nouan",4443,47.709174366,1.62466277515,752729665,22,7.5273e+13,"31-12-2012",2019,2021-10-27 08:52:22,FALSE,"13-07-2012",5499,"OPTIQUE ST LAURENT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","1",2019,14,2021-10-27 08:52:22,"PME",2019,"ZONE ARTISANALE DU PETIT FOUR","SAINT-LAURENT-NOUAN",NA,NA,NA,NA,NA,"  CENTRE SUPER U 41220","  ",4443,"752729665","22","vision plus",0,0,1,0,1,NA,0,2020-10-01,"https://www.lecollectifdeslunetiers.fr/opticien/france/loir-et-cher/opticien-saint-laurent-nouan/stlaurent-nouan"
"277","75291091922","486","48092","Marvejols","Marvejols",11,"76","Occitanie","48","092","Marvejols",4963,44.5581181858,3.28780886743,752910919,22,7.52911e+13,"16-06-2017",NA,2018-01-10 13:40:44,FALSE,"17-07-2012",5499,"SARL OPTIMENDE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.78A",NA,"N","3",2019,14,2022-02-19 03:40:54,"PME",2019,NA,"MARVEJOLS",NA,"OPTIM",NA,NA,"SARL OPTIMENDE","8 BD DE CHAMBRUN 48100","  ",9781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
